interaction_id,customer_id,campaign_name,channel,interaction_date,clicked,converted
8025155,105455,Cashback Boost,Push Notification,2023-11-24,False,False
8025156,127965,Cashback Boost,Push Notification,2023-02-06,False,False
8025157,900223,Dormant Reactivation,Push Notification,2024-04-27,True,True
8025158,129138,Dormant Reactivation,SMS,2024-06-27,False,False
8025159,104239,Cashback Boost,Email,2024-09-14,False,False
8025160,129963,Savings Goal,Push Notification,2023-04-04,False,False
8025161,108139,Cashback Boost,Push Notification,2023-03-21,False,False
8025162,109441,Loan Offer,In-App Banner,2024-08-23,False,False
8025163,105890,Premium Upgrade,Email,2023-10-12,False,False
8025164,117365,Savings Goal,Email,2023-08-06,False,False
8025165,128531,Loan Offer,In-App Banner,2024-12-22,True,False
8025166,105745,Cashback Boost,Email,2023-07-20,False,False
8025167,106329,Savings Goal,Email,2023-07-26,False,False
8025168,102925,Cashback Boost,Push Notification,2023-05-22,True,False
8025169,122985,Savings Goal,Email,2023-07-25,False,False
8025170,127896,Savings Goal,In-App Banner,2023-12-27,False,False
8025171,900358,Savings Goal,Push Notification,2023-02-02,False,False
8025172,104461,Premium Upgrade,Email,2024-12-21,False,False
8025173,116836,Travel Card,Push Notification,2024-10-03,True,False
8025174,105617,Cashback Boost,Email,2024-11-21,False,False
8025175,120443,Cashback Boost,Push Notification,2023-08-29,False,False
8025176,120705,Savings Goal,Push Notification,2024-06-02,False,False
8025177,102123,Cashback Boost,Push Notification,2024-10-02,False,False
8025178,129609,Cashback Boost,Email,2024-12-05,False,False
8025179,124176,Premium Upgrade,Push Notification,2023-06-19,False,False
8025180,112141,Cashback Boost,Push Notification,2023-12-06,False,False
8025181,123129,Cashback Boost,Email,2023-12-11,False,False
8025182,125215,Travel Card,Email,2024-01-30,False,False
8025183,120723,Dormant Reactivation,In-App Banner,2024-10-12,False,False
8025184,114958,Dormant Reactivation,Email,2023-03-18,False,False
8025185,129842,Premium Upgrade,In-App Banner,2023-03-21,True,True
8025186,121189,Loan Offer,In-App Banner,2023-02-19,False,False
8025187,111714,Cashback Boost,Email,2024-11-11,False,False
8025188,104316,Cashback Boost,Email,2023-06-07,False,False
8025189,106764,Savings Goal,Push Notification,2023-07-04,False,False
8025190,101134,Savings Goal,In-App Banner,2024-01-28,False,False
8025191,109472,Travel Card,Email,2023-06-26,False,False
8025192,115830,Dormant Reactivation,Email,2024-04-26,False,False
8025193,102786,Loan Offer,Push Notification,2023-02-03,False,False
8025194,104986,Loan Offer,Push Notification,2023-07-16,False,False
8025195,114517,Loan Offer,Email,2023-01-14,False,False
8025196,113191,Dormant Reactivation,Email,2023-07-23,False,False
8025197,108495,Cashback Boost,Email,2024-06-29,False,False
8025198,120367,Loan Offer,Email,2024-01-24,False,False
8025199,100627,Cashback Boost,SMS,2024-12-08,False,False
8025200,125712,Dormant Reactivation,Push Notification,2023-05-03,False,False
8025201,102788,Savings Goal,In-App Banner,2023-03-16,False,False
8025202,107353,Loan Offer,Email,2024-06-03,False,False
8025203,117381,Dormant Reactivation,Push Notification,2023-12-14,False,False
8025204,108489,Savings Goal,Email,2023-11-30,False,False
8025205,127034,Premium Upgrade,Email,2024-11-09,False,False
8025206,125598,Savings Goal,Push Notification,2024-01-24,False,False
8025207,118218,Travel Card,Email,2023-04-21,False,False
8025208,125794,Travel Card,Push Notification,2024-04-10,False,False
8025209,119037,Cashback Boost,SMS,2024-12-11,False,False
8025210,119925,Premium Upgrade,Push Notification,2023-05-07,False,False
8025211,120966,Savings Goal,Push Notification,2024-06-18,False,False
8025212,125312,Loan Offer,Push Notification,2023-08-21,False,False
8025213,106411,Savings Goal,Email,2023-10-03,False,False
8025214,123271,Travel Card,In-App Banner,2023-11-26,False,False
8025215,124571,Cashback Boost,SMS,2024-05-08,False,False
8025216,104856,Travel Card,In-App Banner,2023-02-28,False,False
8025217,123325,Premium Upgrade,In-App Banner,2023-04-09,False,False
8025218,120764,Cashback Boost,Email,2024-05-14,False,False
8025219,108863,Travel Card,Email,2023-05-10,False,False
8025220,100491,Travel Card,Email,2024-02-22,False,False
8025221,114195,Dormant Reactivation,SMS,2023-06-27,False,False
8025222,116898,Travel Card,Push Notification,2023-12-19,True,False
8025223,107355,Travel Card,Push Notification,2024-05-29,True,False
8025224,120737,Premium Upgrade,Email,2023-12-04,False,True
8025225,104237,Loan Offer,Push Notification,2024-05-29,False,False
8025226,100109,Travel Card,Push Notification,2024-01-07,False,False
8025227,117987,Premium Upgrade,Email,2023-11-22,False,False
8025228,108430,Cashback Boost,Email,2023-03-04,True,False
8025229,113238,Travel Card,Push Notification,2024-12-28,True,False
8025230,109994,Travel Card,In-App Banner,2024-11-07,False,False
8025231,127679,Savings Goal,Push Notification,2023-03-17,False,False
8025232,110005,Savings Goal,Push Notification,2023-03-23,False,False
8025233,127906,Loan Offer,SMS,2023-07-10,False,False
8025234,112936,Loan Offer,In-App Banner,2024-07-19,False,False
8025235,110219,Travel Card,Email,2023-05-17,False,False
8025236,111454,Cashback Boost,Email,2023-06-13,False,False
8025237,111798,Cashback Boost,Push Notification,2023-08-19,True,False
8025238,127458,Travel Card,Email,2023-12-11,False,False
8025239,103990,Cashback Boost,Push Notification,2024-09-29,False,False
8025240,106238,Savings Goal,Email,2024-02-28,False,False
8025241,113013,Cashback Boost,In-App Banner,2023-05-22,False,False
8025242,116649,Premium Upgrade,In-App Banner,2023-05-24,False,False
8025243,118431,Travel Card,Push Notification,2024-01-29,False,False
8025244,122937,Cashback Boost,Push Notification,2023-03-06,False,False
8025245,101773,Dormant Reactivation,Push Notification,2024-04-28,True,False
8025246,123775,Loan Offer,SMS,2024-12-07,False,False
8025247,112157,Cashback Boost,Email,2024-11-05,False,False
8025248,129030,Savings Goal,Push Notification,2024-07-07,True,False
8025249,109567,Cashback Boost,Email,2024-12-01,False,False
8025250,103573,Loan Offer,SMS,2024-01-11,False,False
8025251,109737,Cashback Boost,Push Notification,2023-09-15,False,False
8025252,100207,Premium Upgrade,Email,2023-04-05,False,False
8025253,126330,Cashback Boost,Email,2023-11-05,False,False
8025254,108157,Travel Card,Push Notification,2023-06-21,False,False
8025255,100694,Premium Upgrade,Email,2023-05-14,False,False
8025256,126703,Travel Card,In-App Banner,2023-08-11,False,False
8025257,102254,Dormant Reactivation,Email,2024-04-16,False,False
8025258,124856,Loan Offer,In-App Banner,2024-07-12,False,False
8025259,121229,Travel Card,Email,2023-05-06,False,False
8025260,109057,Travel Card,Email,2023-09-08,False,False
8025261,128176,Dormant Reactivation,Email,2023-09-27,False,False
8025262,121894,Travel Card,In-App Banner,2024-09-27,False,False
8025263,126629,Premium Upgrade,Email,2024-04-02,False,False
8025264,102167,Travel Card,Email,2024-05-18,False,False
8025265,900170,Cashback Boost,In-App Banner,2023-01-06,False,False
8025266,103166,Premium Upgrade,Email,2023-10-19,False,False
8025267,105221,Premium Upgrade,Email,2023-03-02,False,False
8025268,129597,Savings Goal,In-App Banner,2023-07-06,False,False
8025269,129552,Dormant Reactivation,In-App Banner,2023-03-17,False,False
8025270,104297,Cashback Boost,Push Notification,2024-12-08,False,False
8025271,115865,Loan Offer,In-App Banner,2023-09-15,False,False
8025272,105250,Premium Upgrade,Push Notification,2024-05-14,False,False
8025273,900314,Premium Upgrade,Email,2024-05-29,False,False
8025274,112553,Loan Offer,Email,2024-04-24,False,False
8025275,105406,Cashback Boost,Email,2024-09-18,False,False
8025276,117123,Loan Offer,In-App Banner,2024-07-20,False,False
8025277,116837,Cashback Boost,Push Notification,2024-10-17,False,False
8025278,109428,Dormant Reactivation,Push Notification,2023-04-10,False,False
8025279,119639,Premium Upgrade,Push Notification,2024-04-14,False,False
8025280,116541,Premium Upgrade,Push Notification,2023-02-15,False,False
8025281,109914,Savings Goal,Email,2023-02-20,False,False
8025282,127450,Dormant Reactivation,SMS,2023-02-10,False,False
8025283,118676,Cashback Boost,Email,2024-07-19,False,False
8025284,112704,Cashback Boost,Push Notification,2023-08-03,False,False
8025285,120791,Loan Offer,Email,2023-06-05,True,False
8025286,120162,Savings Goal,Email,2024-05-30,False,False
8025287,116595,Dormant Reactivation,Email,2024-09-02,False,False
8025288,127032,Savings Goal,In-App Banner,2024-10-30,False,False
8025289,129530,Cashback Boost,Email,2024-04-27,False,False
8025290,111262,Savings Goal,SMS,2023-10-30,False,False
8025291,128511,Premium Upgrade,Email,2023-01-12,False,False
8025292,120862,Dormant Reactivation,In-App Banner,2023-04-07,False,False
8025293,102285,Loan Offer,SMS,2023-01-16,False,False
8025294,129264,Travel Card,Email,2024-12-17,False,False
8025295,126129,Savings Goal,Email,2023-04-14,False,False
8025296,122636,Cashback Boost,Email,2023-05-04,False,False
8025297,121677,Travel Card,SMS,2024-03-15,False,False
8025298,129589,Premium Upgrade,In-App Banner,2023-02-20,False,False
8025299,119047,Cashback Boost,In-App Banner,2024-10-25,False,False
8025300,119306,Loan Offer,Email,2023-03-27,False,False
8025301,101518,Loan Offer,Email,2023-08-12,False,False
8025302,128413,Travel Card,In-App Banner,2023-01-31,False,False
8025303,119929,Premium Upgrade,Email,2024-09-20,False,False
8025304,116170,Savings Goal,Email,2023-12-31,False,False
8025305,102116,Cashback Boost,In-App Banner,2023-08-31,False,False
8025306,111558,Savings Goal,In-App Banner,2024-10-10,False,False
8025307,125330,Cashback Boost,Push Notification,2023-01-26,False,False
8025308,109979,Savings Goal,Push Notification,2024-12-30,False,False
8025309,105987,Travel Card,Email,2023-05-25,False,False
8025310,116206,Travel Card,Email,2024-03-02,False,False
8025311,101634,Savings Goal,Email,2024-12-15,False,False
8025312,121480,Cashback Boost,Push Notification,2024-05-25,False,False
8025313,103268,Travel Card,SMS,2023-04-14,False,False
8025314,111750,Travel Card,Push Notification,2023-02-14,False,False
8025315,125007,Savings Goal,Push Notification,2024-01-09,False,False
8025316,121463,Travel Card,Email,2023-10-15,False,False
8025317,110057,Premium Upgrade,Email,2023-05-06,False,False
8025318,108591,Loan Offer,Push Notification,2024-01-14,False,False
8025319,104877,Travel Card,Email,2024-07-05,False,False
8025320,119379,Loan Offer,Push Notification,2024-01-25,False,False
8025321,121930,Loan Offer,In-App Banner,2024-01-17,False,False
8025322,123224,Loan Offer,In-App Banner,2023-07-23,False,False
8025323,104766,Cashback Boost,Email,2024-01-10,False,False
8025324,113034,Cashback Boost,Push Notification,2023-03-02,False,False
8025325,103463,Premium Upgrade,Email,2024-05-29,False,False
8025326,108090,Savings Goal,Push Notification,2023-01-26,False,False
8025327,105388,Loan Offer,Push Notification,2024-04-12,False,False
8025328,125037,Cashback Boost,Email,2024-03-18,False,False
8025329,900070,Loan Offer,Push Notification,2024-12-24,True,False
8025330,123898,Cashback Boost,Push Notification,2023-10-19,False,False
8025331,115557,Cashback Boost,Push Notification,2023-12-28,False,False
8025332,124136,Loan Offer,Email,2024-11-24,False,False
8025333,112722,Dormant Reactivation,Email,2023-02-22,False,False
8025334,102058,Cashback Boost,Email,2024-12-26,False,False
8025335,123556,Cashback Boost,Email,2023-07-26,False,False
8025336,107434,Dormant Reactivation,In-App Banner,2024-08-09,False,False
8025337,123009,Loan Offer,Email,2023-07-15,False,False
8025338,122789,Travel Card,Push Notification,2024-11-27,False,False
8025339,101767,Savings Goal,In-App Banner,2024-08-16,True,False
8025340,101703,Dormant Reactivation,Push Notification,2023-10-15,False,False
8025341,103074,Savings Goal,Push Notification,2024-06-05,False,False
8025342,124196,Travel Card,In-App Banner,2024-02-26,False,False
8025343,112746,Loan Offer,Email,2024-02-11,False,False
8025344,119495,Cashback Boost,In-App Banner,2024-06-11,False,False
8025345,105647,Savings Goal,Email,2024-01-04,False,False
8025346,115958,Cashback Boost,Push Notification,2023-10-25,False,False
8025347,111421,Cashback Boost,Email,2024-07-31,True,False
8025348,123151,Travel Card,Push Notification,2024-06-12,True,False
8025349,125791,Cashback Boost,SMS,2024-01-11,False,False
8025350,123238,Dormant Reactivation,Email,2023-01-11,False,False
8025351,103221,Cashback Boost,In-App Banner,2023-04-05,False,False
8025352,114721,Savings Goal,Push Notification,2023-04-07,False,False
8025353,114079,Travel Card,Email,2024-11-27,False,False
8025354,118212,Travel Card,In-App Banner,2024-07-20,False,False
8025355,111003,Loan Offer,Email,2024-08-09,False,False
8025356,116906,Cashback Boost,Email,2024-08-25,False,False
8025357,124210,Premium Upgrade,Email,2024-01-29,True,False
8025358,126774,Premium Upgrade,Email,2023-06-26,False,False
8025359,107012,Loan Offer,Email,2023-08-23,False,False
8025360,110276,Loan Offer,Push Notification,2023-10-15,False,False
8025361,117210,Dormant Reactivation,Email,2024-03-25,False,False
8025362,106485,Cashback Boost,Email,2023-05-01,False,False
8025363,124347,Cashback Boost,SMS,2024-06-08,True,False
8025364,113158,Cashback Boost,Email,2024-09-19,False,False
8025365,111937,Loan Offer,SMS,2023-09-03,False,False
8025366,104291,Cashback Boost,In-App Banner,2024-03-31,False,False
8025367,128002,Savings Goal,SMS,2024-07-04,False,False
8025368,125351,Premium Upgrade,Push Notification,2024-11-30,True,False
8025369,101553,Savings Goal,Email,2024-07-22,False,False
8025370,117832,Savings Goal,In-App Banner,2023-07-23,False,False
8025371,115957,Dormant Reactivation,Push Notification,2023-01-09,False,False
8025372,108689,Cashback Boost,SMS,2024-04-27,False,False
8025373,122310,Cashback Boost,Email,2023-04-08,False,False
8025374,118330,Premium Upgrade,Email,2024-06-30,False,False
8025375,118087,Savings Goal,Push Notification,2024-03-07,False,False
8025376,107876,Dormant Reactivation,Email,2023-10-12,False,True
8025377,110593,Loan Offer,Push Notification,2023-01-27,False,False
8025378,129130,Travel Card,Push Notification,2023-02-15,False,False
8025379,124579,Travel Card,Push Notification,2024-11-15,False,False
8025380,113741,Loan Offer,Email,2023-05-05,False,False
8025381,109144,Savings Goal,In-App Banner,2023-08-08,False,False
8025382,112841,Travel Card,Email,2024-05-02,False,False
8025383,115508,Cashback Boost,Push Notification,2024-07-10,False,False
8025384,110086,Savings Goal,Email,2024-12-14,False,False
8025385,112611,Savings Goal,Email,2024-08-28,False,False
8025386,126169,Dormant Reactivation,Push Notification,2024-08-07,False,False
8025387,121389,Savings Goal,Email,2023-05-22,False,False
8025388,103133,Cashback Boost,In-App Banner,2023-12-06,False,False
8025389,126539,Cashback Boost,Email,2023-03-14,False,False
8025390,107099,Dormant Reactivation,In-App Banner,2023-12-12,False,False
8025391,122132,Savings Goal,Email,2023-03-06,False,False
8025392,101759,Loan Offer,Push Notification,2023-11-26,False,False
8025393,129027,Travel Card,SMS,2024-12-28,False,False
8025394,109071,Savings Goal,Email,2023-05-23,False,False
8025395,114795,Travel Card,Email,2023-02-24,False,False
8025396,109121,Dormant Reactivation,Email,2023-10-24,False,True
8025397,113424,Dormant Reactivation,Email,2024-07-30,False,False
8025398,116777,Cashback Boost,In-App Banner,2024-09-19,False,False
8025399,112834,Cashback Boost,SMS,2023-01-13,False,False
8025400,112363,Dormant Reactivation,Email,2024-10-24,False,False
8025401,101584,Cashback Boost,Email,2024-10-11,False,False
8025402,106453,Travel Card,Push Notification,2024-08-22,False,False
8025403,108380,Travel Card,SMS,2024-10-30,False,False
8025404,122765,Travel Card,Push Notification,2024-12-21,False,False
8025405,116384,Dormant Reactivation,Push Notification,2023-06-15,True,False
8025406,111156,Dormant Reactivation,Email,2023-07-20,False,False
8025407,112004,Savings Goal,Email,2024-03-16,False,False
8025408,113384,Travel Card,Email,2024-09-26,False,False
8025409,102401,Dormant Reactivation,Email,2023-06-28,False,False
8025410,103386,Savings Goal,Email,2024-01-31,False,False
8025411,123611,Travel Card,Push Notification,2023-06-29,False,False
8025412,114522,Cashback Boost,SMS,2023-01-01,False,False
8025413,105803,Loan Offer,Email,2023-08-29,False,False
8025414,115312,Loan Offer,Email,2024-04-06,False,False
8025415,111593,Savings Goal,Email,2024-10-23,False,False
8025416,106701,Cashback Boost,Email,2024-07-02,False,False
8025417,112951,Savings Goal,Email,2024-06-04,True,True
8025418,127598,Premium Upgrade,SMS,2024-08-21,False,False
8025419,105733,Travel Card,Email,2023-05-30,False,False
8025420,106577,Cashback Boost,Email,2024-12-08,False,False
8025421,106867,Cashback Boost,Email,2024-05-31,False,False
8025422,126250,Premium Upgrade,Email,2024-04-23,False,False
8025423,105158,Cashback Boost,SMS,2024-09-23,False,False
8025424,104702,Loan Offer,Email,2023-11-27,False,False
8025425,120643,Dormant Reactivation,Email,2024-05-10,False,False
8025426,104625,Savings Goal,Email,2023-06-21,False,False
8025427,103184,Cashback Boost,Email,2023-05-21,False,False
8025428,114300,Cashback Boost,SMS,2023-09-02,False,False
8025429,125477,Savings Goal,Email,2023-01-11,True,True
8025430,126376,Loan Offer,In-App Banner,2024-09-05,False,False
8025431,110674,Cashback Boost,In-App Banner,2024-04-10,False,False
8025432,115565,Cashback Boost,SMS,2024-10-13,False,False
8025433,123050,Savings Goal,Email,2023-02-22,False,False
8025434,110414,Dormant Reactivation,Email,2023-05-13,False,False
8025435,108562,Loan Offer,Push Notification,2024-08-30,False,False
8025436,122068,Travel Card,Push Notification,2024-04-25,True,False
8025437,129108,Cashback Boost,Email,2024-12-17,False,False
8025438,106373,Travel Card,Email,2023-10-16,False,False
8025439,129448,Travel Card,Push Notification,2023-05-27,False,False
8025440,117368,Cashback Boost,Email,2024-10-16,False,False
8025441,117918,Loan Offer,In-App Banner,2023-06-04,False,False
8025442,128850,Savings Goal,Push Notification,2024-02-02,True,False
8025443,113057,Premium Upgrade,In-App Banner,2023-05-04,False,False
8025444,101997,Premium Upgrade,Push Notification,2023-10-09,False,False
8025445,127930,Cashback Boost,In-App Banner,2024-02-11,False,False
8025446,106072,Travel Card,SMS,2023-06-19,False,False
8025447,121805,Dormant Reactivation,SMS,2024-10-08,False,False
8025448,106877,Dormant Reactivation,Push Notification,2023-12-04,False,False
8025449,123458,Premium Upgrade,Email,2023-05-19,False,False
8025450,123297,Dormant Reactivation,Email,2024-06-26,False,False
8025451,113647,Cashback Boost,SMS,2024-07-11,False,False
8025452,106255,Savings Goal,Email,2023-04-16,False,False
8025453,110513,Cashback Boost,In-App Banner,2024-05-18,False,False
8025454,117363,Premium Upgrade,Push Notification,2023-10-04,False,False
8025455,105071,Cashback Boost,Push Notification,2023-12-17,False,False
8025456,116773,Cashback Boost,Email,2024-08-30,False,False
8025457,125557,Cashback Boost,In-App Banner,2024-07-06,False,False
8025458,121815,Cashback Boost,Push Notification,2024-11-11,True,False
8025459,112197,Travel Card,Push Notification,2024-05-10,False,False
8025460,118368,Dormant Reactivation,Push Notification,2024-02-28,False,False
8025461,114305,Travel Card,Push Notification,2024-07-19,False,False
8025462,105783,Travel Card,In-App Banner,2023-09-21,False,False
8025463,109623,Premium Upgrade,Email,2023-04-13,False,False
8025464,127006,Savings Goal,Email,2024-02-29,False,False
8025465,107587,Premium Upgrade,Push Notification,2024-08-19,False,False
8025466,111873,Travel Card,SMS,2023-12-22,False,False
8025467,101728,Cashback Boost,Email,2023-04-07,False,False
8025468,120412,Savings Goal,Email,2023-07-05,False,False
8025469,129040,Loan Offer,SMS,2023-03-01,False,False
8025470,114904,Savings Goal,Email,2024-12-03,False,False
8025471,107203,Premium Upgrade,Email,2024-05-31,True,False
8025472,127755,Dormant Reactivation,Email,2023-12-27,False,False
8025473,111612,Cashback Boost,Email,2023-11-10,False,False
8025474,111813,Loan Offer,Email,2024-07-20,False,False
8025475,116379,Cashback Boost,In-App Banner,2024-02-05,False,False
8025476,103941,Savings Goal,Email,2023-06-10,False,False
8025477,126081,Loan Offer,Email,2023-03-28,False,False
8025478,118060,Loan Offer,Email,2024-09-24,False,False
8025479,119932,Cashback Boost,Email,2024-06-02,False,False
8025480,127409,Dormant Reactivation,Push Notification,2023-12-22,False,False
8025481,117736,Loan Offer,Email,2023-12-03,True,True
8025482,123622,Premium Upgrade,Push Notification,2024-10-14,False,False
8025483,122403,Cashback Boost,In-App Banner,2023-12-05,False,False
8025484,110628,Premium Upgrade,Push Notification,2024-10-28,False,False
8025485,104630,Loan Offer,Push Notification,2023-07-22,True,False
8025486,119834,Premium Upgrade,Push Notification,2023-08-21,True,False
8025487,106034,Cashback Boost,Push Notification,2023-06-26,False,False
8025488,100077,Savings Goal,In-App Banner,2024-07-23,False,False
8025489,110710,Cashback Boost,Email,2023-10-18,False,False
8025490,129690,Cashback Boost,In-App Banner,2023-09-10,False,False
8025491,129692,Savings Goal,Push Notification,2024-02-12,False,False
8025492,110882,Premium Upgrade,In-App Banner,2023-01-20,False,False
8025493,117891,Cashback Boost,Email,2023-11-18,False,False
8025494,103059,Loan Offer,SMS,2023-06-18,True,False
8025495,100691,Cashback Boost,Email,2024-02-07,False,False
8025496,103747,Premium Upgrade,SMS,2024-10-25,False,False
8025497,105835,Loan Offer,In-App Banner,2024-05-11,False,False
8025498,104771,Cashback Boost,Push Notification,2023-09-27,False,False
8025499,124214,Cashback Boost,Push Notification,2023-11-17,False,False
8025500,127196,Loan Offer,Email,2024-03-07,True,True
8025501,107438,Loan Offer,In-App Banner,2023-10-25,False,False
8025502,123551,Cashback Boost,Email,2024-12-08,True,False
8025503,112513,Travel Card,Email,2024-12-24,True,False
8025504,128779,Dormant Reactivation,In-App Banner,2024-02-06,False,False
8025505,116069,Travel Card,SMS,2024-10-23,True,False
8025506,116624,Savings Goal,Email,2023-10-22,False,False
8025507,126281,Loan Offer,Push Notification,2024-10-08,False,False
8025508,127387,Cashback Boost,Email,2024-11-07,False,False
8025509,119710,Cashback Boost,Push Notification,2024-08-24,False,False
8025510,119254,Cashback Boost,Email,2023-08-08,False,False
8025511,121481,Premium Upgrade,Email,2024-09-12,False,False
8025512,117127,Premium Upgrade,Push Notification,2024-08-16,False,False
8025513,119192,Premium Upgrade,Email,2023-04-25,False,False
8025514,113833,Premium Upgrade,In-App Banner,2023-09-01,False,False
8025515,103497,Dormant Reactivation,SMS,2023-11-11,False,False
8025516,100657,Cashback Boost,In-App Banner,2024-11-01,False,False
8025517,113755,Premium Upgrade,Push Notification,2023-08-20,False,False
8025518,129457,Premium Upgrade,In-App Banner,2024-12-06,False,False
8025519,122439,Savings Goal,Push Notification,2023-05-13,True,False
8025520,109840,Cashback Boost,Push Notification,2024-11-11,False,True
8025521,114874,Savings Goal,In-App Banner,2024-01-19,False,False
8025522,124352,Loan Offer,Push Notification,2023-01-01,False,False
8025523,111751,Savings Goal,Email,2023-10-08,False,False
8025524,107928,Savings Goal,Push Notification,2024-10-19,False,False
8025525,117462,Loan Offer,Email,2024-03-06,False,False
8025526,120014,Premium Upgrade,Push Notification,2023-01-13,False,False
8025527,112144,Savings Goal,SMS,2024-04-04,False,False
8025528,116796,Cashback Boost,SMS,2024-11-01,False,False
8025529,124858,Savings Goal,In-App Banner,2024-05-15,False,False
8025530,105312,Savings Goal,Push Notification,2024-07-19,False,False
8025531,125176,Cashback Boost,In-App Banner,2024-02-19,False,False
8025532,100632,Loan Offer,Push Notification,2023-12-30,False,False
8025533,122177,Cashback Boost,Email,2024-06-11,True,False
8025534,128176,Cashback Boost,Push Notification,2023-03-18,False,False
8025535,115509,Dormant Reactivation,In-App Banner,2023-01-25,False,False
8025536,109222,Loan Offer,Email,2024-06-02,False,False
8025537,105592,Cashback Boost,In-App Banner,2024-05-07,False,False
8025538,112197,Premium Upgrade,Push Notification,2023-01-30,True,False
8025539,101830,Travel Card,Email,2023-07-28,False,False
8025540,105765,Cashback Boost,Push Notification,2023-10-26,False,False
8025541,103224,Cashback Boost,In-App Banner,2023-09-17,False,False
8025542,102045,Savings Goal,Email,2023-01-11,False,False
8025543,112316,Loan Offer,Push Notification,2023-12-25,False,False
8025544,104399,Travel Card,Email,2023-04-16,False,False
8025545,116347,Loan Offer,In-App Banner,2024-02-08,False,False
8025546,103710,Premium Upgrade,Push Notification,2024-02-09,False,False
8025547,106676,Cashback Boost,Push Notification,2024-02-21,False,False
8025548,112092,Premium Upgrade,Push Notification,2024-06-05,False,False
8025549,106413,Cashback Boost,SMS,2023-09-04,False,False
8025550,126129,Travel Card,In-App Banner,2023-02-04,False,False
8025551,116977,Savings Goal,Push Notification,2023-12-01,True,True
8025552,125660,Savings Goal,In-App Banner,2023-03-13,False,False
8025553,123955,Premium Upgrade,In-App Banner,2024-02-24,True,True
8025554,116751,Savings Goal,Push Notification,2024-02-27,False,False
8025555,126166,Cashback Boost,Push Notification,2024-01-10,False,False
8025556,103642,Dormant Reactivation,Push Notification,2024-12-18,False,False
8025557,118483,Loan Offer,Email,2023-02-02,False,False
8025558,128153,Cashback Boost,Email,2024-01-14,False,False
8025559,125523,Premium Upgrade,Push Notification,2023-02-01,False,False
8025560,106905,Travel Card,Push Notification,2023-03-01,False,False
8025561,125690,Dormant Reactivation,In-App Banner,2024-06-23,False,False
8025562,102960,Cashback Boost,In-App Banner,2023-04-26,False,False
8025563,107791,Cashback Boost,Push Notification,2023-09-22,False,False
8025564,105461,Premium Upgrade,In-App Banner,2023-06-08,False,False
8025565,109810,Cashback Boost,Email,2024-10-23,False,False
8025566,108462,Travel Card,Email,2024-09-10,False,False
8025567,110297,Premium Upgrade,Email,2024-06-10,False,False
8025568,105630,Travel Card,Email,2023-08-11,True,True
8025569,123031,Savings Goal,Email,2024-04-19,False,False
8025570,119401,Premium Upgrade,Push Notification,2024-07-22,False,False
8025571,108279,Savings Goal,Email,2023-09-27,False,False
8025572,118009,Savings Goal,Email,2024-10-12,False,False
8025573,119341,Savings Goal,Email,2024-10-01,False,False
8025574,112001,Savings Goal,Push Notification,2024-05-15,False,False
8025575,124959,Savings Goal,Email,2023-10-13,False,False
8025576,122758,Cashback Boost,Email,2023-02-15,False,False
8025577,115812,Savings Goal,Email,2024-03-30,False,False
8025578,120336,Loan Offer,Push Notification,2024-12-12,True,False
8025579,109074,Travel Card,Push Notification,2024-03-21,False,False
8025580,113966,Dormant Reactivation,Email,2023-06-11,False,False
8025581,123277,Cashback Boost,Email,2023-10-31,False,False
8025582,127866,Travel Card,Push Notification,2024-10-10,False,True
8025583,126274,Premium Upgrade,Email,2023-08-08,False,False
8025584,121522,Dormant Reactivation,Email,2024-08-06,False,False
8025585,106666,Cashback Boost,SMS,2024-08-29,False,False
8025586,108282,Loan Offer,Push Notification,2024-09-11,False,False
8025587,114991,Travel Card,In-App Banner,2023-12-21,False,False
8025588,124633,Savings Goal,In-App Banner,2023-12-01,False,False
8025589,102600,Travel Card,Email,2024-08-24,False,False
8025590,126572,Travel Card,Email,2024-12-24,False,False
8025591,108441,Premium Upgrade,Push Notification,2023-05-17,True,False
8025592,117758,Travel Card,Push Notification,2023-12-23,False,False
8025593,109480,Dormant Reactivation,Email,2023-09-18,False,False
8025594,129308,Cashback Boost,Push Notification,2024-09-05,False,False
8025595,105719,Cashback Boost,Email,2024-03-26,False,False
8025596,128241,Dormant Reactivation,Push Notification,2024-08-09,False,False
8025597,105514,Cashback Boost,Push Notification,2023-12-06,True,False
8025598,106295,Savings Goal,In-App Banner,2024-09-19,False,False
8025599,129381,Cashback Boost,Email,2023-02-26,True,False
8025600,113248,Premium Upgrade,Email,2024-01-29,False,False
8025601,108496,Dormant Reactivation,Push Notification,2024-11-07,False,False
8025602,129354,Cashback Boost,SMS,2023-04-14,False,False
8025603,119392,Dormant Reactivation,Email,2023-12-29,False,False
8025604,120505,Dormant Reactivation,Push Notification,2024-05-27,False,False
8025605,112976,Premium Upgrade,Push Notification,2023-05-19,False,False
8025606,110572,Savings Goal,Push Notification,2023-03-11,False,True
8025607,107108,Loan Offer,Push Notification,2023-12-09,False,False
8025608,105557,Cashback Boost,Email,2024-06-20,False,False
8025609,111635,Premium Upgrade,Push Notification,2024-08-28,False,False
8025610,126260,Premium Upgrade,Push Notification,2024-11-17,False,False
8025611,102199,Premium Upgrade,Email,2024-06-09,False,False
8025612,122467,Dormant Reactivation,Push Notification,2023-08-27,False,False
